reviewBody,alternativeName
"Não é verdade que o presidente Jair Bolsonaro assinou um decreto no dia 17 de maio proibindo o consumo de drogas e a nudez dentro das universidades brasileiras. Além de não existir tal decreto e de o uso de drogas ser proibido no Brasil desde 1976, a informação foi publicada originalmente por um site satírico.",Falso
"Não é verdade que o filho de Anderson Gomes, motorista da vereadora Marielle Franco PSOL-RJ também assassinado no dia 14 de março de 2018, não tem direito à pensão pela morte do pai porque Anderson não tinha carteira assinada. Segundo informação falsa que circula nas redes sociais, apenas a filha de Marielle teria direito à pensão do INSS até completar os 21 anos.",Falso
" uma montagem a imagem em que o presidente Jair Bolsonaro PSL assiste a um vídeo do ex-presidente Luiz Inácio Lula da Silva PT em um museu de Dallas, nos Estados Unidos. A foto original, tirada no dia 15 de maio, mostra a equipe do governo brasileiro em visita ao museu The Sixth Floor, que conta a história de vida do ex-presidente americano John F. Kennedy.  ele, inclusive, quem aparece na tela observada por Bolsonaro.",Falso
" falso que a revista americana Time tenha publicado uma charge que simbolizaria o presidente Jair Bolsonaro protegendo o Brasil do socialismo. A imagem, que mostra um soldado sendo alvejado ao proteger uma criança, é um meme que já circula na internet desde 2016, quando o desenho foi publicado em uma página no Facebook.",Falso
" falso que policiais de 12 estados anunciaram paralisação dos serviços em apoio aos atos programados para o dia 26 de maio a favor do governo. As polícias de São Paulo e Rio de Janeiro, as únicas citadas nominalmente em publicação que circula nas redes, afirmaram não ter nenhuma informação sobre essa suposta paralisação.",Falso
" falso que o ministro da Justiça e Segurança Pública, Sérgio Moro, disse que as manifestações pela Educação realizadas na última quarta-feira 15 foram feitas por meia dúzia de estudantes despreparados e que os protestos não vão atrapalhar o governo. Além de não haver registro de que Moro tenha feito tal declaração, o ministro disse, em uma entrevista à Globo News, que considerava a manifestação natural.",Falso
"São de manifestações antigas as fotos utilizadas por meme que circula pelas redes sociais sugerindo que os protestos realizados nesta quarta-feira 15 privilegiaram outras pautas políticas em detrimento da Educação. Aos Fatos verificou que:1. A primeira imagem, de um cartaz Lula Livre, já tinha sido publicada em novembro de 2018 e indica ter sido tirada no acampamento de mesmo nome, em Curitiba;2. A foto de dois homens se beijando é, na verdade, de um beijaço ocorrido em Ribeirão Preto SP em 2015;3. Já a imagem de um incêndio é da primeira manifestação contra o aumento das tarifas de ônibus, em junho de 2013, em São Paulo;4.Aúltima foto, por mais que retrate uma manifestação contra os cortes anunciados pelo governo Bolsonaro, não foi registrada nesta quarta-feira 15, mas em abril, logo após o anúncio de bloqueio de verbas.",Falso
"A foto de uma faixa com os dizeres Fora Bolsonaro e Liberdade para Lula foi estendida por militantes do PCO Partido da Causa Operária em ato no dia 31 de março deste ano em repúdio às celebrações pelo golpe militar de 1964, não em uma das manifestações desta quarta-feira 15 contra o corte de despesas na Educação, como querem fazer crerpublicações que circulam nas redes sociais.",Falso
Uma foto que mostra um protesto ocorrido em março de 2016 contra o impeachment da ex-presidente Dilma Rousseff PT começou a ser compartilhada na tarde desta quarta-feira 15 nas redes sociais como se retratasse uma das várias manifestações pelo país contra os cortes no orçamento do Ministério da Educação. A imagem exibe uma multidão vestindo roupas vermelhas e portando bandeiras do PT e da CUT Central nica dos Trabalhadores.,Falso
" falsa a informação de que a ministra da Mulher, da Família e dos Direitos Humanos, Damares Alves, pretende revogar a Lei Maria da Penha, que visa a proteger mulheres vítimas de violência doméstica. Além de não ter poder para revogar uma lei federal, Damares também já se mostrou favorável ao texto.",Falso
"Uma notícia falsa surgida em 2016 voltou a ganhar fôlego nas redes sociais nos últimos dias: uma nova animação infantil da Disney terá uma cena de beijo entre as personagens Branca de Neve e Anna, de Frozen. A imagem que serviria como prova desta afirmação é, na verdade, parte de uma série de 12 gravuras produzidas há três anos pelo artista norte-americano Isaiah Stephens, que retratam as princesas da Disney como lésbicas.",Falso
"Uma foto da prisão de Rubens Miguel da Silva, que, em 2007, tentou embarcar em um avião vestido de padre e com três quilos de cocaína escondidos, tem sido compartilhada nas redes sociais como se ele fosse um falso sacerdote que foi detido após visitaro ex-presidente Luiz InácioLula da Silva PTna prisão.",Falso
" falso que o petista Fernando Haddad disse que o presidente da Venezuela, Nicolás Maduro, era exemplo e inspiração e que a culpa da crise vivenciada no país vizinho era da oposição. Além de não existir registro de declaração semelhante, a assessoria de Haddad nega que ele tenha afirmado algo parecido.",Falso
"Não foi tirada no Brasil nem tem relação com qualquer universidade federal brasileira a foto em que um artista esguicha tinta de seu próprio ânus em uma tela branca. A imagem, na verdade, é de uma série performática do americano Keith Boadwee realizada em 1995. A foto vem sendo utilizada como se fosse um registro de um suposto ateliê de arte anal criado por alunos de alguma instituição federal.",Falso
" falsa a legenda que acompanha foto de uma mulher segurando uma pilha de pinos de cocaína. Segundo a peça de desinformação, o lixo foi encontrado na Ufes Universidade Federal do Espírito Santo, mas, na verdade, a imagem registra uma ação realizada pelo Instituto EcoFaxina no manguezal de Santos SP no final de abril.",Falso
"Não é verdade que o presidente Jair Bolsonaro PSL doou R$ 223,8 milhões para auxiliar o autoproclamado presidente venezuelano Juan Guaidó a tirar Nicolás Maduro do poder. A informação retira o número de uma Medida Provisória assinada pelo presidente para auxiliar a assistência emergencial aos cidadãos venezuelanos que chegarem ao Brasil.",Falso
" falso que, em dez anos, reitores da UFRJ Universidade Federal do Rio de Janeiro desviaram R$ 500 milhões em verbas públicas, como afirma, em vídeo, Regina Villela, youtuber e candidata derrotada a deputada federal pelo PSL do Ceará nas últimas eleições. Na única ocorrência deste tipo, o MPF Ministério Público Federal denunciou os ex-reitores Aloísio Teixeira e Carlos Antônio Levi da Conceição em 2012 por improbidade administrativa e os acusou do desvio de R$ 50 milhões, valor dez vezes inferior ao citado na gravação.",Falso
"Não é verdade que a Secretaria de Educação do Distrito Federal ofereceu um curso obrigatório para ensinar professores a &#39;atrapalhar o governo Bolsonaro&#39;. A desinformação surgiu em correntes nas redes sociais no ano passado, antes da posse do atual presidente, e voltou a circular, reformulada, nesta semana.Ao Aos Fatos, oórgão negoua veracidade do boato.",Falso
"Um vídeo com críticas do sociólogo Francisco de Oliveira ao ex-presidente Luiz Inácio Lula da Silva PT no programa Roda Viva, da TV Cultura, em 2012, tem sido veiculado nas redes sociais nos últimos dias como se o entrevistado fosse o frade dominicano e jornalista Frei Betto. Fundador do PT e professor aposentado da USP, Oliveira disse durante a entrevista que Lula era uma pessoa que não tem caráter e um oportunista.",Falso
"Não é verdade que o inverno de 2019 no Brasil será o mais frio dos últimos cem anos, como afirmam diversas publicações com milhares de compartilhamentos nas redes sociais. A desinformação foi desmentida por institutos meteorológicos, como o Climatempo, e tem origem em um boato que surgiu na internet no ano passado.",Falso
"Uma foto tirada durante um engarrafamento em Shenzhen, na China, em setembro de 2012, tem sido difundida nas redes sociais como se retratasse um protesto na Alemanha contra a alta dos preços de combustíveis. A falsa atribuição está em um post publicado por um perfil pessoal no Facebook em novembro de 2017 e que voltou ganhar força na rede nos últimos dias, tendo sido replicada em série. Nesta quinta-feira 2, apeça de desinformação já reunia mais de 1,3 milhão de compartilhamentos.",Falso
"Uma foto antiga dos ex-presidentes argentinos Cristina e Néstor Kirchner tem sido compartilhada nas redes sociais com a informação falsa de que outras duas pessoas na imagem seriam a ex-presidente Dilma Rousseff PT e o traficante colombiano Pablo Escobar. Na verdade, os retratados são Miguél ngel Zuvic e sua esposa, Ema Zuvic, pais da política argentina Mariana Zuvic.",Falso
"Não é de autoria da cantora Maria Bethânia a carta destinada ao ex-presidente Lula que circula pelas redes sociais. Além de não ter sido encontrado em nenhum site confiável e ser assinado de diferentes maneiras em diferentes publicações, a assessoria da artista negou, ao Aos Fatos, que Maria Bethânia escreveu o texto.",Falso
" falsa a notícia de que o Papa Francisco teria cancelado a Bíblia por crer que a obra estava desatualizada para os dias atuais e que a Igreja deveria substituí-la por outro livro. A desinformação surgiu como piada em um site satírico dos EUA em 2018 e logo passou a ser difundida como verdade nas redes sociais. Ao Aos Fatos, o Vaticano negou a veracidade dessas informações.",Falso
Não é verdade que um decreto assinado pelo presidente Jair Bolsonaro PSL extinguiu o Exame da OAB Ordem dos Advogados do Brasil. A informação falsa foi publicada pelo site Portal Pauta Judicial e reproduzida por vários posts nas redes sociais.,Falso
Um meme que circula nas redes sociais traz informações falsas e distorcidas sobre a tramitação do processo do ex-presidente Luiz Inácio Lula da Silva PT na Justiça ao sugerir que ele teve tratamento privilegiado em relação a outros réus.,Falso
"Em discurso de apresentação de sua pré-candidatura à Presidência, Marina Silva Rede afirmou que o déficit público só aumentou no governo Temer.",Verdadeiro
"Em discurso de apresentação de sua pré-candidatura à Presidência, Marina Silva Rede afirmou que de 60 mil que são assassinados por ano pela violência, 30 mil são jovens.",Verdadeiro
O ministro do Supremo Tribunal Federal STF Gilmar Mendes afirmou em entrevista que o Brasil tem uma das Justiças criminais mais ineficientes do mundo.,Verdadeiro
"O ministro do Supremo Tribunal Federal STF Gilmar Mendes afirmou em entrevista que crimes de júri, homicídio e tentativa de homicídio dolosos, com prescrição de 20 anos, acabam prescrevendo no Brasil.",Verdadeiro
"Em discurso de encerramento da caravana de Minas Gerais, o ex-presidente Luiz Inácio Lula da Silva afirmou que o foi o presidente que mais fez universidades na história do país.",Verdadeiro
"Em discurso de encerramento da caravana de Minas Gerais, o ex-presidente Luiz Inácio Lula da Silva afirmou que formalizou mais de 6 milhões de micro e pequenas empresas.",Verdadeiro
"Em parecer técnico elaborado pela Secretaria do Tesouro Nacional, ligada ao Ministério da Fazenda, técnicos pedem o fim da Universidade Estadual do Rio de Janeiro Uerj e a demissão de servidores.",Verdadeiro
"Em discurso no plenário da Câmara, o deputado federal Alessandro Molon Rede-RJ afirmou que a adoção do distritão vai dificultar a renovação do Parlamento. Segundo ele, o sistema desperdiça votos e dificulta a representação de minorias.",Verdadeiro
"O deputado federal Paulo Abi-Ackel PSDB-MG, relator do parecer que rejeita a denúncia contra Temer, afirmou que a decisão da Câmara não altera o destino da denúncia oferecida contra o presidente Michel Temer pelo procurador-geral da República, Rodrigo Janot. Ela será analisada quando Temer deixar o cargo.",Verdadeiro
"O deputado federal Paulo Abi-Ackel PSDB-MG, relator do parecer que rejeita a denúncia contra Temer, afirmou que, quando Temer assumiu, o país se encontrava literalmente paralisado, com as contas públicas em desordem, déficit fiscal crescente, indústrias paradas e exportações em colapso. A esse quadro, somavam-se danos como inflação em alta, juros insuportáveis, além de desastres na Petrobras e no setor elétrico.",Verdadeiro
"Em discurso na Câmara dos Deputados, o deputado federal Carlos Zarattini PT-SP, líder do PT na Câmara, afirmou que há 500 mil famílias na fila de espera do Bolsa Família.",Verdadeiro
"De acordo com o sistema Geopresídios, mantido pelo Conselho Nacional de Justiça CNJ, há hoje 99.427 presos em regime semiaberto no Brasil.",Verdadeiro
"O senador Paulo Paim PT-RS afirmou, em relatório da reforma trabalhista aprovado na Comissão de Assuntos Sociais do Senado, que muitos direitos trabalhistas relevantes estão previstos ou regulamentados apenas na CLT e em outras leis ordinárias.",Verdadeiro
"Circulou nas redes sociais, neste domingo 21, um texto atribuído ao desembargador aposentado Lauro Pacheco de Medeiros Filho com fortes críticas ao senador afastado Aécio Neves PSDB-MG. Nele, o pai do advogado Frederico Medeiros, preso na semana passada por buscar parte da propina acertada pelo primo com o dono da JBS, faz um desabafo.",Verdadeiro
"Em 2016, foram gastos R$ 28,5 bilhões em benefícios do Bolsa Família, que atenderam 13,5 milhões de famílias.",Verdadeiro
"De acordo com o último boletim estatístico da Previdência Social, 49,3% dos benefícios concedidos pelo Regime Geral de Previdência Social RGPS equivalem a um salário mínimo, 33% ficam entre um e dois salários mínimos e 8,9% entre dois e três salários mínimos. Portanto, 91,2% dos benefícios do RGPS encontra-se na faixa mencionada.",Verdadeiro
"Segundo dados do Banco Mundial, que se baseia em diversas fontes, entre eles os censos de diversos países e relatórios da divisão de população da ONU, nos últimos cinco anos a população brasileira aumentou, em média, 1,8 milhão de pessoas por ano",Verdadeiro
"Aprovado em dezembro pelo Congresso Nacional, o orçamento prevê uma arrecadação de R$ 3,505 trilhões em 2017. Do montante das despesas, R$ 1,72 trilhão estão reservados para o pagamento de juros R$ 339 bilhões, amortização R$ 437 bilhões e refinanciamento R$ 946 bilhões da dívida pública, ou 49,1% da previsão de receita para o ano. ",Verdadeiro
"Em reunião com líderes comunitários em 20 de fevereiro, o prefeito do Rio, Marcelo Crivella PRB, afirmou que a Companhia Estadual de guas e Esgotos do Rio de Janeiro Cedae não é deficitária e está dando lucro. Disse também que a cidade paga um pouco mais pelos serviços. A Cedae será privatizada em breve.",Verdadeiro
"Em mensagem enviada ao Congresso Nacional juntamente com a Proposta de Emenda Constitucional 2872016 Reforma a Previdência, o ministro da Fazenda, Henrique Meirelles, afirmou que, no Brasil, os trabalhadores que conseguem atingir 35 anos de contribuição mais cedo são os mais qualificados e que ocupam posições com maior remuneração e melhores condições de trabalho, possuindo maior estabilidade na carreira.",Verdadeiro
"Durante a sabatina a que foi submetido por sua indicação ao Supremo Tribunal Federal STF, o ministro da Justiça licenciado, Alexandre de Moraes, disse que a Constituição de 1988 é a que mais garante foro privilegiado dentre as Cartas brasileiras. E que a situação se repete se comparada a Constituições europeias.",Verdadeiro
"Em sabatina no Senado, o ministro da Justiça licenciado, Alexandre de Moraes, afirmou que não será o revisor de casos da Operação Lava Jato caso se torne ministro do Supremo Tribunal Federal.",Verdadeiro
"Em sabatina por causa de sua indicação ao STF, o ministro da Justiça licenciado, Alexandre de Moraes, afirmou que a Lei de Drogas, de 2006, abriu caminho para que usuários fossem detidos como pequenos traficantes, aumentando o número de prisões por tráfico.",Verdadeiro
"Em sabatina no Senado, o ministro da Justiça licenciado, Alexandre de Moraes, citou dados sobre o projeto de audiências de custódia realizadas em São Paulo em 2015. Segundo ele, foram realizadas 14 mil audiências de custódia em 2015. Dessas, 55% resultaram em manutenção da prisão e 45% em liberdade provisória.",Verdadeiro
"Segundo senador Alvaro Dias PV-PR, países mais endividados do que o Brasil administram melhor a sua dívida",Verdadeiro
"A senadora Vanessa Grazziotin PCdoB-AM afirmou, em 25 de outubro, que o teto de gastos no orçamento só serve para os gastos primários, ou seja, aquilo que se gasta com saúde, educação, cultura, ciência e tecnologia, segurança, agricultura, pagamento de pessoal, programas sociais. Os gastos financeiros estão fora desse limite de gastos. ",Verdadeiro
"O deputado Aliel Machado Rede-PR afirmou, durante reunião da CCJ, no dia 9 de agosto, que a PEC do teto de gastos  retrocede direitos constitucionais já garantidos, inclusive nas áreas da educação e da saúde.",Verdadeiro
"Em entrevista ao programa Roda Viva, da TV Cultura, o presidente da Câmara, Rodrigo Maia DEM-RJ, afirmou que a tese de que a CPMF acabou por completo não é verdadeira.",Verdadeiro
"O juiz Sérgio Moro, em audiência pública na comissão especial do PL 485016, que estabelece 10 medidas de combate à corrupção, afirmou que existem países mais corruptos do que o Brasil.",Verdadeiro
"Em discurso no Senado no dia 5 de julho, a senadora ngela Portela PT-RR afirmou que, nos últimos 13 anos, o governo federal passou a destinar mais recursos para educação.",Verdadeiro
"O deputado federal Silvio Torres PSDB-SP, secretário-geral do partido, durante discurso feito no plenário da Câmara no dia 14 de junho, disse que pode haver três anos de queda do PIB, algo nunca antes experimentado em nossa economia.",Verdadeiro
O deputado federal Pompeo de Mattos PDT-RS afirmou que os que estão pedindo a saída do deputado Waldir Maranhão são os mesmos que o elegeram e que elegeram o Eduardo Cunha.,Verdadeiro
"O deputado federal Paulo Pimenta PT-RS afirmou que há um pedido de impeachment do vice-presidente Michel Temer na Câmara, que não está tendo o mesmo tratamento dado ao pedido de impeachment da presidente Dilma Rousseff.",Verdadeiro
"Miguel Reale Júnior, jurista e coautor do pedido de impeachment de Dilma Rousseff disse que, na tramitação do impeachment, a única atribuição da Câmara é decidir se há indícios de crime de responsabilidade que justifiquem o envio do pedido para o Senado.",Verdadeiro
"José Eduardo Martins Cardozo, ministro da Advocacia-Geral da União e encarregado da defesa da presidente Dilma afirmou que a aceitação do pedido de impeachment contra a presidente Dilma Rousseff ocorreu como retaliação à decisão do PT de votar contra o presidente da Câmara, Eduardo Cunha PMDB-RJ no Conselho de tica.",Verdadeiro
"José Eduardo Martins Cardozo, ministro da Advocacia-Geral da União e encarregado da defesa da presidente Dilma afirmou que  além da caracterização de quaisquer irregularidades, é preciso que elas tenham a autoria atribuída inequivocamente à presidente, que precisaria ter agido com dolo, ou seja, intencionalmente.",Verdadeiro
